q,h(q),τ(q),α(q),f(α)
-5.0,0.660997731898635,-4.3049886594931746,0.7350814255608633,0.6295815316888582
-4.8,0.6579109113293754,-4.157972374381002,0.7325566462179918,0.6417004725346414
-4.6,0.6547752176099952,-4.011966001005978,0.7273537426646577,0.6661387847485525
-4.3999999999999995,0.6515979266625316,-3.8670308773151385,0.7218498954785222,0.6908913372096412
-4.199999999999999,0.6483871530510879,-3.7232260428145687,0.7160598419009823,0.7157747068304436
-3.999999999999999,0.6451517351386864,-3.580606940554745,0.7100048359904179,0.7405875965930742
-3.799999999999999,0.6419010811627373,-3.4392241084184008,0.7037125103615764,0.765116569044411
-3.5999999999999988,0.6386449823361431,-3.2991219364101143,0.6972163429612754,0.7891431017495236
-3.3999999999999986,0.6353934033040857,-3.1603375712338906,0.6905547296221553,0.8124514905185638
-3.1999999999999984,0.6321562639253916,-3.022900044561252,0.683769712750439,0.8348369637598485
-2.9999999999999982,0.6289432287112386,-2.886829686133715,0.6769054661183711,0.8561132877786028
-2.799999999999998,0.6257635207549659,-2.7521378581139033,0.6700066761331414,0.8761191649411089
-2.599999999999998,0.622625775261715,-2.618827015680458,0.66311698269004,0.8947228606863551
-2.3999999999999977,0.6195379437657867,-2.486891065037887,0.6562776420428511,0.9118247241350459
-2.1999999999999975,0.6165072540287813,-2.356315958863317,0.649526548134773,0.9273575529668183
-1.9999999999999973,0.6135402228919897,-2.2270804457839777,0.6428976994698372,0.941285046844305
-1.7999999999999972,0.6106427105974354,-2.099156879075382,0.6364211307012555,0.953598843813124
-1.599999999999997,0.6078199959396731,-1.972511993503475,0.6301232480267842,0.964314796660622
-1.3999999999999968,0.6050768427604787,-1.8471075798646681,0.6240274219859172,0.9734691890843861
-1.1999999999999966,0.6024175205909251,-1.722901024709108,0.6181546073881976,0.9811154958432731
-0.9999999999999964,0.5998457369093911,-1.599845736909389,0.6125236867067012,0.98732205020269
-0.7999999999999963,0.5973644375330369,-1.4778915500264274,0.6071511847946827,0.9921706021906835
-0.5999999999999961,0.5949754383191967,-1.3569852629915158,0.6020500049184032,0.9957552600404762
-0.3999999999999959,0.5926788701476703,-1.2370715480590657,0.5972269299954189,0.9981807760609006
-0.19999999999999574,0.5904724549667522,-1.118094490993348,0.5926788701476706,0.9995587169638163
4.440892098500626e-15,0.5903027208970767,-0.9999999999999973,0.5883882546436068,1.0
0.20000000000000462,0.5863040543204615,-0.882739189135905,0.5843185322502438,0.9996028955859564
0.4000000000000048,0.584318532250244,-0.7662725870998996,0.5804112995795656,0.9984371069317287
0.600000000000005,0.5823755511598641,-0.6505746693040786,0.5765868186197309,0.99652676047592
0.8000000000000052,0.5804526754349875,-0.535637859652007,0.5727492689216998,0.9938372747893698
1.0000000000000053,0.5785250382645984,-0.42147496173539845,0.5687968637755947,0.9902718255109961
1.2000000000000055,0.5765674048818565,-0.30811911414176896,0.5646352434930838,0.9856814063334727
1.4000000000000057,0.5745565254727372,-0.19562086433816472,0.560191084950395,0.979888383268721
1.6000000000000059,0.5724733248989912,-0.08404268016161076,0.5554224397284142,0.9727185837270768
1.800000000000006,0.5703045064184432,0.026548111553201137,0.5503232547387467,0.9640337469765462
2.000000000000006,0.5680433108669423,0.13608662173388808,0.5449214134936264,0.9537562052533681
2.2000000000000064,0.5656893986139311,0.24451667695065193,0.5392715616465382,0.9418807586717357
2.4000000000000066,0.5632480193302083,0.3517952463925036,0.53344514858384,0.9284731102087158
2.6000000000000068,0.5607287447631478,0.4578947363841881,0.5275202495519877,0.9136579124509836
2.800000000000007,0.558144052219034,0.5628033462132989,0.5215730752608478,0.8976012645170788
3.000000000000007,0.5555079888295078,0.6665239664885274,0.5156721081869957,0.8804923580724635
3.2000000000000064,0.5528350592150292,0.769072189488097,0.5098749414260708,0.8625276230753329
3.4000000000000075,0.5501393950173388,0.8704739430589559,0.5042273446053942,0.8438990285993881
3.6000000000000085,0.5474342020361809,0.9707631273302557,0.49876385857838246,0.8247867635519255
3.800000000000008,0.5447314438132381,1.069979486490309,0.4935092377291648,0.8053556168805212
4.000000000000007,0.5420417056054793,1.168166822421921,0.4884802031480744,0.7857539901703801
4.200000000000008,0.5393741827975083,1.265371567749539,0.4836871513210612,0.7661144677989222
4.400000000000009,0.5367367461250776,1.3616416829503466,0.4791356267383926,0.7465550746985854
4.6000000000000085,0.5341360474880199,1.457025818444896,0.47482748942523,0.7271806329111659
4.800000000000008,0.5315776414000903,1.5515726787204378,0.4727343013777102,0.7175519678925748
